col_item,lift,l1_dist,sparsity,mean_rel_delta,max_rel_delta,n_queries,segment
GRF000034006,0.0012784463157894737,0.7341524574898786,0.9986504736842104,0.0038034293522267205,0.011102280769230768,247,Structural shift
GRF000036001,0.0013017762719298245,1.312397543859649,0.9981203026315789,0.004476030350877193,0.012490490482456141,228,Structural shift
GRF000037009,0.008542459549180327,1.027355575409836,0.9933645655737705,0.012133078155737706,0.03679588803278688,244,Structural shift
GRF000038007,0.008804443035714286,0.34094095267857144,0.9931972857142857,0.01008548375,0.030501278526785715,224,Structural shift
GRF000045002,0.0030435840476190474,4.31334873015873,1.0,0.010232518293650794,0.02635891123015873,252,Structural shift
GRF000084001,0.0042878697991967875,0.3574491441767068,0.9956014578313254,0.006946850361445783,0.019707533935742972,249,Structural shift
GRF000093002,0.0022868612844036697,0.5669392513761468,0.9930100550458716,0.002124640779816514,0.006363209220183486,218,Structural shift
GRF000153004,0.008824799722222222,6.767422222142857,0.8520409642857143,0.014760000833333332,0.04371089444444445,252,Structural shift
GRK014011008,0.01339125658008658,24.74709090909091,0.7874667142857142,0.023135796450216448,0.07496322376623377,231,Structural shift
GRS001003037,0.0670999552586207,5.491302902155173,0.9573071034482759,0.15056845318965517,1.0999773193534481,232,Structural shift
GRS003003035,0.0169825426122449,2.111607134857143,0.9646258857142856,0.03426844285714286,0.09172959142857143,245,Structural shift
GRS004013009,0.012280305785123966,4.503294462809918,0.9031878181818181,0.012638482024793389,0.040042587479338844,242,Structural shift
GRS014003032,0.04575402758928571,0.8548388571428571,0.9366497232142857,0.028472341875,0.09947049258928573,224,Structural shift
GRS015003007,0.01975286003968254,0.8480838492063492,0.9582388928571429,0.03566122396825397,0.11559353174603175,252,Structural shift
GRS045003001,0.02919402033898305,0.28572888707627114,0.8206216144067796,0.05158065783898305,0.1513080656779661,236,Structural shift
GRS047063003,0.027587467768595043,1.2156495867768595,0.8406140785123967,0.04767364628099174,0.1264283896694215,242,Structural shift
GRS054003009,0.03051190914691943,0.4532815165876777,0.904084952606635,0.033800324502369666,0.09010505559241706,211,Structural shift
GRS059063008,0.01910060419689119,4.410466321243524,0.1650629689119171,0.023703901709844558,0.11785127238341969,193,Actionable
GRS059064006,0.06077387108433735,1.8980607228915662,0.4450180963855422,0.028633909036144576,0.14588092008032127,249,Actionable
GRS065003014,0.014471894936170213,0.9459882554468085,0.8139819489361702,0.01809138740425532,0.0541668734893617,235,Structural shift
GRS070003009,0.019889708800000003,1.717093936,0.95428576,0.038637891359999996,0.13495210268,250,Structural shift
